id,breed
rectangle-2095,rectangle
square-2160,square
rectangle-664,rectangle
rectangle-1116,rectangle
cross-2018,cross
trapezoid-2520,trapezoid
square-3357,square
square-968,square
triangle-313,triangle
octagon-3324,octagon
rectangle-4766,rectangle
semi_circle-4292,semi_circle
trapezoid-2400,trapezoid
pentagon-4448,pentagon
octagon-977,octagon
pentagon-4916,pentagon
cross-1411,cross
rectangle-1496,rectangle
star-1891,star
trapezoid-120,trapezoid
pentagon-1629,pentagon
triangle-993,triangle
star-420,star
rectangle-3987,rectangle
square-5071,square
trapezoid-2012,trapezoid
triangle-41,triangle
triangle-2889,triangle
semi_circle-2020,semi_circle
triangle-1802,triangle
cross-1536,cross
square-1149,square
rectangle-2103,rectangle
octagon-4708,octagon
semi_circle-2897,semi_circle
circle-655,circle
cross-726,cross
semi_circle-600,semi_circle
pentagon-861,pentagon
pentagon-2364,pentagon
trapezoid-1379,trapezoid
square-828,square
triangle-379,triangle
triangle-1055,triangle
square-3942,square
star-3875,star
semi_circle-3051,semi_circle
pentagon-1075,pentagon
pentagon-4907,pentagon
pentagon-2986,pentagon
rectangle-1469,rectangle
pentagon-4911,pentagon
semi_circle-613,semi_circle
hexagon-1125,hexagon
star-3349,star
rectangle-2312,rectangle
cross-1032,cross
square-844,square
star-1429,star
triangle-758,triangle
square-2415,square
square-3463,square
trapezoid-1025,trapezoid
pentagon-4769,pentagon
hexagon-1367,hexagon
star-2055,star
rectangle-4913,rectangle
star-2600,star
square-6468,square
octagon-2184,octagon
triangle-3666,triangle
pentagon-2542,pentagon
octagon-2697,octagon
triangle-3076,triangle
semi_circle-2409,semi_circle
trapezoid-1546,trapezoid
pentagon-4508,pentagon
semi_circle-371,semi_circle
square-2527,square
star-1751,star
triangle-1944,triangle
trapezoid-4411,trapezoid
square-4515,square
pentagon-3507,pentagon
pentagon-3427,pentagon
trapezoid-3095,trapezoid
trapezoid-1034,trapezoid
pentagon-813,pentagon
triangle-4064,triangle
octagon-4250,octagon
circle-593,circle
rectangle-4445,rectangle
semi_circle-793,semi_circle
triangle-336,triangle
square-5173,square
triangle-1772,triangle
trapezoid-1014,trapezoid
semi_circle-802,semi_circle
star-1533,star
star-2318,star
square-5601,square
pentagon-1837,pentagon
triangle-2225,triangle
quarter_circle-250,quarter_circle
pentagon-3740,pentagon
square-4354,square
trapezoid-1908,trapezoid
square-6082,square
square-3157,square
semi_circle-4281,semi_circle
cross-1526,cross
rectangle-405,rectangle
trapezoid-872,trapezoid
cross-885,cross
octagon-1443,octagon
pentagon-2120,pentagon
square-623,square
cross-1082,cross
rectangle-2450,rectangle
triangle-3403,triangle
triangle-1365,triangle
rectangle-4343,rectangle
rectangle-3989,rectangle
star-1584,star
rectangle-5062,rectangle
rectangle-759,rectangle
hexagon-238,hexagon
square-814,square
cross-1038,cross
rectangle-4660,rectangle
cross-1446,cross
octagon-128,octagon
octagon-362,octagon
pentagon-4280,pentagon
rectangle-2560,rectangle
semi_circle-136,semi_circle
triangle-1793,triangle
trapezoid-2679,trapezoid
trapezoid-1571,trapezoid
pentagon-3202,pentagon
square-3974,square
semi_circle-2648,semi_circle
triangle-2108,triangle
square-6169,square
hexagon-139,hexagon
square-5426,square
rectangle-5077,rectangle
pentagon-3830,pentagon
triangle-2792,triangle
pentagon-554,pentagon
square-2990,square
octagon-4321,octagon
rectangle-3654,rectangle
pentagon-3469,pentagon
pentagon-2769,pentagon
cross-1403,cross
square-1397,square
heptagon-632,heptagon
square-756,square
rectangle-2215,rectangle
rectangle-4411,rectangle
triangle-2385,triangle
star-460,star
semi_circle-2526,semi_circle
pentagon-3489,pentagon
triangle-949,triangle
cross-232,cross
circle-1856,circle
square-653,square
pentagon-908,pentagon
rectangle-3201,rectangle
trapezoid-2910,trapezoid
trapezoid-1301,trapezoid
octagon-944,octagon
square-4532,square
semi_circle-3912,semi_circle
octagon-3989,octagon
semi_circle-1886,semi_circle
rectangle-618,rectangle
square-4173,square
cross-906,cross
triangle-1599,triangle
triangle-2357,triangle
star-3466,star
octagon-100,octagon
rectangle-956,rectangle
square-899,square
cross-2036,cross
trapezoid-3514,trapezoid
rectangle-3062,rectangle
square-2901,square
octagon-1109,octagon
pentagon-3877,pentagon
cross-64,cross
circle-1743,circle
pentagon-3091,pentagon
octagon-3313,octagon
square-2871,square
semi_circle-3438,semi_circle
square-499,square
cross-790,cross
rectangle-3751,rectangle
cross-653,cross
pentagon-1249,pentagon
semi_circle-4783,semi_circle
star-3368,star
circle-725,circle
triangle-57,triangle
trapezoid-1316,trapezoid
star-1555,star
circle-30,circle
hexagon-974,hexagon
star-1665,star
pentagon-4084,pentagon
quarter_circle-112,quarter_circle
heptagon-138,heptagon
cross-628,cross
semi_circle-3454,semi_circle
rectangle-640,rectangle
octagon-4632,octagon
square-4359,square
rectangle-2761,rectangle
rectangle-34,rectangle
star-879,star
star-2075,star
heptagon-1566,heptagon
pentagon-3784,pentagon
trapezoid-2281,trapezoid
rectangle-572,rectangle
hexagon-980,hexagon
rectangle-1065,rectangle
star-2968,star
triangle-1597,triangle
semi_circle-457,semi_circle
heptagon-1595,heptagon
star-3026,star
square-2967,square
octagon-4433,octagon
square-3539,square
rectangle-3253,rectangle
rectangle-2358,rectangle
hexagon-109,hexagon
heptagon-237,heptagon
pentagon-2186,pentagon
pentagon-2520,pentagon
trapezoid-1962,trapezoid
star-2747,star
semi_circle-997,semi_circle
trapezoid-2848,trapezoid
cross-1075,cross
trapezoid-1319,trapezoid
triangle-823,triangle
rectangle-1243,rectangle
trapezoid-1561,trapezoid
trapezoid-1638,trapezoid
square-57,square
triangle-1531,triangle
pentagon-1800,pentagon
rectangle-147,rectangle
cross-444,cross
quarter_circle-818,quarter_circle
semi_circle-3960,semi_circle
triangle-1890,triangle
star-617,star
rectangle-2642,rectangle
square-2489,square
star-1508,star
trapezoid-4476,trapezoid
square-4721,square
pentagon-4731,pentagon
pentagon-4163,pentagon
octagon-1565,octagon
rectangle-23,rectangle
trapezoid-3433,trapezoid
cross-153,cross
square-2302,square
pentagon-1991,pentagon
octagon-2144,octagon
square-4822,square
rectangle-3821,rectangle
trapezoid-4351,trapezoid
pentagon-4123,pentagon
octagon-2534,octagon
trapezoid-4525,trapezoid
circle-1433,circle
triangle-1274,triangle
semi_circle-3292,semi_circle
quarter_circle-375,quarter_circle
triangle-1242,triangle
semi_circle-4237,semi_circle
trapezoid-4069,trapezoid
octagon-4794,octagon
pentagon-636,pentagon
rectangle-2282,rectangle
triangle-978,triangle
triangle-2038,triangle
pentagon-3387,pentagon
octagon-2485,octagon
semi_circle-3416,semi_circle
square-841,square
trapezoid-2643,trapezoid
quarter_circle-749,quarter_circle
rectangle-3505,rectangle
star-2504,star
trapezoid-463,trapezoid
pentagon-2296,pentagon
star-3044,star
square-4249,square
hexagon-1325,hexagon
star-1537,star
rectangle-1275,rectangle
triangle-1691,triangle
square-706,square
square-4838,square
semi_circle-1570,semi_circle
octagon-925,octagon
circle-1639,circle
rectangle-3863,rectangle
semi_circle-2923,semi_circle
rectangle-977,rectangle
heptagon-1130,heptagon
heptagon-50,heptagon
pentagon-3724,pentagon
rectangle-775,rectangle
square-1998,square
square-2568,square
semi_circle-4337,semi_circle
hexagon-1246,hexagon
triangle-1392,triangle
triangle-3498,triangle
pentagon-2621,pentagon
star-3158,star
quarter_circle-668,quarter_circle
square-5307,square
pentagon-4952,pentagon
semi_circle-3439,semi_circle
star-943,star
octagon-1026,octagon
rectangle-740,rectangle
hexagon-1336,hexagon
square-3515,square
star-1900,star
star-316,star
semi_circle-2236,semi_circle
trapezoid-3394,trapezoid
star-685,star
trapezoid-2249,trapezoid
pentagon-3382,pentagon
trapezoid-875,trapezoid
heptagon-98,heptagon
rectangle-884,rectangle
semi_circle-1582,semi_circle
quarter_circle-272,quarter_circle
pentagon-2530,pentagon
trapezoid-1570,trapezoid
octagon-1897,octagon
semi_circle-849,semi_circle
trapezoid-0,trapezoid
heptagon-1168,heptagon
square-4492,square
hexagon-653,hexagon
semi_circle-2339,semi_circle
rectangle-3484,rectangle
triangle-2750,triangle
cross-189,cross
semi_circle-4656,semi_circle
octagon-2934,octagon
semi_circle-1616,semi_circle
cross-2090,cross
rectangle-1166,rectangle
triangle-986,triangle
quarter_circle-263,quarter_circle
rectangle-552,rectangle
semi_circle-2640,semi_circle
semi_circle-2945,semi_circle
octagon-2997,octagon
square-4469,square
triangle-356,triangle
octagon-930,octagon
triangle-2169,triangle
circle-160,circle
square-1008,square
triangle-3031,triangle
triangle-2547,triangle
square-5026,square
hexagon-971,hexagon
star-527,star
semi_circle-1909,semi_circle
rectangle-2517,rectangle
rectangle-3526,rectangle
rectangle-4583,rectangle
semi_circle-2374,semi_circle
rectangle-2398,rectangle
octagon-2292,octagon
square-1863,square
semi_circle-422,semi_circle
star-3377,star
semi_circle-3597,semi_circle
rectangle-1759,rectangle
trapezoid-2819,trapezoid
square-1580,square
heptagon-1590,heptagon
star-3072,star
square-6146,square
rectangle-923,rectangle
heptagon-476,heptagon
square-3836,square
trapezoid-2344,trapezoid
triangle-1378,triangle
octagon-4037,octagon
rectangle-4096,rectangle
triangle-1789,triangle
octagon-580,octagon
pentagon-686,pentagon
star-2848,star
triangle-3688,triangle
square-2769,square
circle-1039,circle
pentagon-960,pentagon
triangle-3309,triangle
square-856,square
circle-1181,circle
star-3087,star
triangle-4,triangle
trapezoid-2332,trapezoid
cross-1406,cross
rectangle-3202,rectangle
trapezoid-3113,trapezoid
trapezoid-2722,trapezoid
pentagon-4458,pentagon
pentagon-143,pentagon
hexagon-440,hexagon
triangle-1595,triangle
star-1064,star
triangle-8,triangle
circle-531,circle
triangle-2023,triangle
triangle-1189,triangle
triangle-595,triangle
square-1847,square
square-1485,square
octagon-2986,octagon
square-3560,square
square-513,square
triangle-3881,triangle
circle-1026,circle
square-3637,square
semi_circle-4720,semi_circle
cross-822,cross
star-2528,star
octagon-2422,octagon
octagon-3869,octagon
star-3021,star
trapezoid-3332,trapezoid
trapezoid-1909,trapezoid
heptagon-1462,heptagon
semi_circle-1834,semi_circle
octagon-2426,octagon
circle-1961,circle
square-3181,square
semi_circle-3462,semi_circle
heptagon-1556,heptagon
star-3128,star
pentagon-1913,pentagon
octagon-3527,octagon
octagon-4587,octagon
square-5738,square
triangle-216,triangle
square-2236,square
rectangle-4071,rectangle
octagon-2809,octagon
cross-1957,cross
semi_circle-2758,semi_circle
pentagon-2667,pentagon
semi_circle-2023,semi_circle
pentagon-2614,pentagon
square-4477,square
cross-468,cross
triangle-3531,triangle
rectangle-1476,rectangle
semi_circle-2345,semi_circle
square-4198,square
hexagon-708,hexagon
rectangle-1781,rectangle
star-339,star
octagon-4756,octagon
rectangle-2700,rectangle
quarter_circle-506,quarter_circle
pentagon-126,pentagon
trapezoid-150,trapezoid
square-2552,square
square-3972,square
octagon-890,octagon
circle-2093,circle
pentagon-4090,pentagon
circle-484,circle
trapezoid-3222,trapezoid
square-4733,square
circle-995,circle
semi_circle-2244,semi_circle
star-1654,star
square-416,square
cross-949,cross
square-5741,square
pentagon-2637,pentagon
semi_circle-2568,semi_circle
trapezoid-692,trapezoid
rectangle-4902,rectangle
octagon-1993,octagon
pentagon-3366,pentagon
square-2835,square
quarter_circle-913,quarter_circle
octagon-2844,octagon
triangle-2652,triangle
rectangle-476,rectangle
octagon-453,octagon
pentagon-3511,pentagon
circle-1990,circle
pentagon-825,pentagon
star-1313,star
square-6672,square
octagon-341,octagon
circle-1752,circle
rectangle-3692,rectangle
semi_circle-4634,semi_circle
quarter_circle-663,quarter_circle
cross-1384,cross
octagon-4574,octagon
hexagon-286,hexagon
octagon-193,octagon
trapezoid-3200,trapezoid
trapezoid-340,trapezoid
heptagon-506,heptagon
octagon-3767,octagon
rectangle-1,rectangle
square-4962,square
semi_circle-4855,semi_circle
cross-1044,cross
circle-1866,circle
trapezoid-289,trapezoid
circle-539,circle
pentagon-2128,pentagon
hexagon-138,hexagon
heptagon-443,heptagon
circle-1472,circle
square-2507,square
octagon-312,octagon
cross-1510,cross
pentagon-2819,pentagon
star-2102,star
heptagon-1003,heptagon
octagon-4167,octagon
cross-1237,cross
square-4226,square
semi_circle-2662,semi_circle
square-2479,square
rectangle-3367,rectangle
semi_circle-2534,semi_circle
rectangle-722,rectangle
trapezoid-1206,trapezoid
octagon-1696,octagon
trapezoid-1307,trapezoid
circle-339,circle
square-3084,square
pentagon-4466,pentagon
square-2328,square
rectangle-1920,rectangle
triangle-1975,triangle
trapezoid-2945,trapezoid
hexagon-306,hexagon
rectangle-51,rectangle
pentagon-2711,pentagon
quarter_circle-634,quarter_circle
semi_circle-4248,semi_circle
pentagon-1549,pentagon
square-1012,square
heptagon-475,heptagon
square-2007,square
semi_circle-2759,semi_circle
octagon-2847,octagon
semi_circle-3001,semi_circle
square-707,square
cross-1324,cross
rectangle-3215,rectangle
octagon-2003,octagon
circle-1457,circle
trapezoid-3723,trapezoid
square-5323,square
rectangle-4435,rectangle
triangle-2035,triangle
square-3738,square
pentagon-4188,pentagon
cross-481,cross
star-423,star
octagon-2384,octagon
hexagon-674,hexagon
semi_circle-2384,semi_circle
heptagon-288,heptagon
square-4524,square
square-6271,square
rectangle-4357,rectangle
triangle-2199,triangle
octagon-2242,octagon
square-2041,square
octagon-1218,octagon
circle-1642,circle
quarter_circle-624,quarter_circle
rectangle-2099,rectangle
rectangle-1569,rectangle
square-3392,square
trapezoid-1044,trapezoid
square-6596,square
octagon-92,octagon
semi_circle-661,semi_circle
star-1275,star
square-2846,square
star-2693,star
pentagon-1783,pentagon
quarter_circle-147,quarter_circle
quarter_circle-139,quarter_circle
star-739,star
triangle-3709,triangle
semi_circle-1060,semi_circle
square-345,square
pentagon-4678,pentagon
circle-1138,circle
square-4940,square
square-6331,square
pentagon-646,pentagon
triangle-4113,triangle
square-890,square
square-5471,square
cross-1048,cross
hexagon-1168,hexagon
star-1033,star
star-3890,star
octagon-2508,octagon
star-1967,star
pentagon-4456,pentagon
rectangle-1419,rectangle
square-3527,square
triangle-14,triangle
star-3912,star
square-2326,square
rectangle-1041,rectangle
trapezoid-2041,trapezoid
square-2429,square
pentagon-4094,pentagon
triangle-1639,triangle
trapezoid-685,trapezoid
circle-976,circle
rectangle-2982,rectangle
circle-2153,circle
semi_circle-660,semi_circle
square-2499,square
trapezoid-1937,trapezoid
octagon-4122,octagon
octagon-678,octagon
star-1675,star
semi_circle-1293,semi_circle
triangle-4092,triangle
circle-1567,circle
semi_circle-4473,semi_circle
semi_circle-2663,semi_circle
semi_circle-2979,semi_circle
semi_circle-2277,semi_circle
cross-1426,cross
square-4830,square
square-6323,square
cross-903,cross
star-3820,star
trapezoid-55,trapezoid
pentagon-792,pentagon
circle-1721,circle
trapezoid-1083,trapezoid
pentagon-3199,pentagon
octagon-923,octagon
octagon-230,octagon
pentagon-2405,pentagon
square-32,square
octagon-4002,octagon
triangle-819,triangle
circle-1949,circle
pentagon-4348,pentagon
octagon-359,octagon
triangle-1800,triangle
triangle-2887,triangle
square-1385,square
square-6237,square
triangle-2444,triangle
semi_circle-4027,semi_circle
square-6440,square
pentagon-2837,pentagon
triangle-1837,triangle
rectangle-4786,rectangle
triangle-3041,triangle
pentagon-640,pentagon
square-3606,square
square-1075,square
square-2281,square
semi_circle-160,semi_circle
quarter_circle-415,quarter_circle
square-4768,square
square-5206,square
semi_circle-119,semi_circle
pentagon-1515,pentagon
star-1881,star
quarter_circle-636,quarter_circle
octagon-4929,octagon
pentagon-3464,pentagon
circle-864,circle
star-3439,star
rectangle-683,rectangle
circle-1587,circle
star-3630,star
pentagon-4794,pentagon
semi_circle-1645,semi_circle
trapezoid-1947,trapezoid
rectangle-4838,rectangle
octagon-2002,octagon
pentagon-3443,pentagon
rectangle-1962,rectangle
trapezoid-3500,trapezoid
semi_circle-4069,semi_circle
rectangle-3136,rectangle
star-1643,star
pentagon-2919,pentagon
triangle-2763,triangle
square-1908,square
square-1599,square
octagon-2004,octagon
octagon-4306,octagon
semi_circle-786,semi_circle
square-5482,square
cross-1969,cross
pentagon-1590,pentagon
heptagon-345,heptagon
rectangle-3703,rectangle
rectangle-4381,rectangle
semi_circle-4420,semi_circle
hexagon-775,hexagon
square-2660,square
semi_circle-2031,semi_circle
semi_circle-3750,semi_circle
pentagon-3415,pentagon
cross-1299,cross
star-2545,star
triangle-66,triangle
triangle-1011,triangle
octagon-4864,octagon
pentagon-4937,pentagon
trapezoid-4390,trapezoid
trapezoid-135,trapezoid
star-1977,star
rectangle-3244,rectangle
octagon-1255,octagon
semi_circle-2085,semi_circle
circle-2114,circle
pentagon-1290,pentagon
trapezoid-902,trapezoid
pentagon-812,pentagon
circle-703,circle
rectangle-52,rectangle
trapezoid-921,trapezoid
quarter_circle-886,quarter_circle
star-3686,star
pentagon-4610,pentagon
triangle-1986,triangle
cross-540,cross
pentagon-656,pentagon
square-873,square
semi_circle-3532,semi_circle
square-5942,square
pentagon-2076,pentagon
octagon-1997,octagon
rectangle-3378,rectangle
trapezoid-1202,trapezoid
octagon-999,octagon
star-1651,star
square-54,square
pentagon-472,pentagon
semi_circle-3327,semi_circle
triangle-3496,triangle
square-652,square
square-6570,square
star-2748,star
triangle-2905,triangle
trapezoid-4110,trapezoid
octagon-3427,octagon
